site_ID,patient_ID,PC1,PC2,PC3,arch1_prob,arch2_prob,arch3_prob,arch4_prob
1035,11,-58.14158422624653,5.352118459398869,10.444235506353323,0.0,0.08317040652479117,0.48265891537407174,0.43417096553544543
1036,11,-50.973070095130694,-0.059123823712837156,-3.148240874617795,0.0,0.04034905688858231,0.4538382638042989,0.5058127448398699
1037,11,-36.355476354139576,-5.2903738360319785,-3.859600241766036,0.0,0.047620399052129135,0.4133608489231683,0.5390188915828126
1038,11,-41.59342973312292,-5.822272608599181,7.3362103214437715,0.0,0.0784524415372495,0.4310090555301576,0.490539321966905
1039,11,-34.36711697934781,-5.421929135610847,-0.2492013617061704,0.0,0.06137187730168141,0.41017166019391366,0.5284567068377459
1040,11,-47.105775954492096,-2.242286775793863,-1.2624554143186697,0.0,0.04825918208928912,0.44341771588264917,0.5083233564980738
1041,11,-43.22337575432634,-3.278433292870951,12.793245689863966,0.0,0.09730406393426189,0.43988698817371924,0.4628097801557503
1042,11,-65.18574048256637,3.940551803915429,0.7246191692681277,0.0,0.0426042693566795,0.493761462849909,0.4636345067054739
1043,11,-51.853720027969814,1.3177757551634806,7.706531578214022,0.0,0.07648575788277333,0.46246871728690014,0.4610459273472698
1044,11,-52.94736305948913,1.3843577937792888,-0.9280803249289545,0.0,0.04709477661207872,0.46099555663427083,0.4919097346503781
1045,11,-43.649624744960754,-0.48931311123257476,6.721143593739147,0.0,0.07980207809464905,0.44047931912583954,0.47971890545543033
1046,11,-33.36837851064959,-2.986503265432173,-0.7853160240090821,0.0009831037166852655,0.06287541912164091,0.40968578908423237,0.5264556880774414
1047,11,-30.350170790942872,-5.887580344233864,-0.10483120989764803,0.0,0.06548324804696222,0.4000847596850305,0.5344321704791908
1048,11,-6.2030013599224825,-9.703227729794328,2.7982408741670164,0.000474122618381273,0.09570846541622301,0.33952913954234554,0.5642882724230501
1049,11,-10.969434134149775,-17.03889212816753,-3.5397376268160627,0.0,0.06261829949928122,0.3414294895457205,0.5959528198460964
1050,11,-27.216474773356246,-5.466146138187966,5.227901975210974,0.0,0.08662861651251245,0.395449292102579,0.5179223546884021
1051,11,-58.566817297174914,4.017326717169934,1.4994688825162952,0.0,0.05200762783661713,0.47815800385411245,0.46983443327458785
1052,11,-13.82449358680277,-13.446480018479779,11.455950355620255,0.0,0.11259711803836178,0.35884076076015614,0.5285630696826226
1053,11,-72.22743121297036,8.92900950992964,6.988133791129336,0.0,0.06106782843512649,0.5183437227577679,0.42058864361883713
1054,11,-16.33543152812769,-9.21311708508281,6.471952394247589,0.0,0.09801311194625983,0.3663101158699819,0.5356771494067493
1055,11,-98.82266896880498,14.94461235837581,7.088814152788835,0.0,0.04032567042651553,0.5882688959426021,0.371405806619451
1056,11,-54.31043448660626,4.573785512826711,4.152029936435694,0.00015460465704666886,0.06560457582999413,0.46962454414728455,0.4646162753656745
1057,11,-65.04444009422032,5.772800181113637,11.550645567177998,0.0,0.08016114951476047,0.5003086222251348,0.4195307251747472
1058,11,-64.02098816458266,5.797030736269033,10.182565103333895,0.0,0.07674456634253361,0.4971859667307683,0.4260698735449538
1059,11,-37.8503912133044,-3.5007722810654105,7.112498649466155,0.0,0.08393650780564094,0.42390761139536004,0.4921563379065116
1060,11,-48.177402218685934,8.745953891443039,18.31360633179375,0.0005566322768922475,0.1225433453653828,0.46536416257443275,0.4115358597832923
1061,11,-100.03430126726256,15.417664839537672,8.189304167048519,0.0,0.04318174483727312,0.5921641257117213,0.364654535703075
1062,11,-36.83814756177677,-4.194227291235264,1.114299739583429,0.0,0.0645755736080114,0.4179246341273934,0.5175000404283818
1063,11,-47.27175662016983,1.2936236581673166,4.673141528903661,0.0,0.07119985591300285,0.4498678957312908,0.47893238942366106
1064,11,-55.07669863851945,0.2930476394913433,14.68545429061183,0.0,0.0950364628874588,0.4727459736389501,0.4322184600675534
1065,11,-41.22916954511106,-3.478474167785964,-3.7155531903061316,0.0,0.04495992727625774,0.426872155307455,0.5281680213905153
1066,11,-78.04912626198814,10.926882172330275,10.417446956907694,0.0,0.06840925616296772,0.5359123751573703,0.39567867421669134
1067,11,-23.506990559444514,-11.024186372961456,6.58852354310619,0.0,0.08918871205722069,0.382130005125198,0.528682067373299
1068,11,-9.23855534379588,-9.99351811397006,-0.01015305069605171,0.00041244018567055296,0.08309952125434199,0.34526690971055074,0.5712211288494369
1069,11,-32.723095332474806,-2.7732593255131466,7.345270130479648,0.0,0.09070057050552104,0.4122415909226575,0.49705807640726685
1070,11,-52.317277316395945,1.6533107273139032,-1.5252236516234745,6.15548000373083e-05,0.0460403159302839,0.45942042202158656,0.49447770724809226
1071,11,-96.83753868077157,17.550209357136147,18.478025215153437,0.0,0.08241398177955779,0.5913121492736978,0.32627438810775705
1072,11,-102.89537197652439,16.765276100869535,5.807681290356141,0.0,0.03381741122776172,0.5991553706796771,0.36702747108509387
1073,11,-33.818179956736536,-3.06827485553721,-0.43457981429052217,0.000385530903832844,0.06364006921119927,0.41086621300115694,0.5251081868838109
1074,11,-37.88461328240787,-3.6551455799125634,7.9984925044848785,0.0,0.08665079659214744,0.4242814950635663,0.489068219455132
1075,11,-36.64806280850018,4.225751546127772,16.186480693645546,4.264333301262236e-06,0.12288037306379178,0.4323196988184894,0.4447956637844177
1076,11,-63.37871190736761,6.385697201295764,12.062632280182912,0.0,0.08417734845778142,0.49706781349947715,0.41875524294361743
1077,11,-45.86095166654392,-4.633101039695912,1.1262379695087947,0.0,0.05491979635945753,0.43941291973425844,0.5056678484012734
1078,11,-69.49379953666889,7.081994374947192,11.779825663985527,0.0,0.07769874677332743,0.5123815072058827,0.4099202502516637
1079,11,-55.23091572592911,2.6294180998901258,5.056812661684187,0.0,0.06567580446271454,0.4705491432162256,0.4637753095768788
1080,11,-53.29187425084026,-0.22627756895375384,13.028343147504563,0.0,0.09089331969524779,0.46714977143616426,0.44195773657553955
1081,11,-42.43449438936154,-3.4003428329108223,-1.0588309195839762,0.0,0.05252458687399359,0.4311520682894908,0.5163235877574938
1082,11,-49.70719931669456,-0.8024483553966726,1.8879985083994841,0.0,0.05741185632056018,0.45254307484504647,0.4900453836785862
1083,11,-54.31143968759008,-0.5469322495820498,11.625872814630084,0.0,0.08491660664432142,0.46865449998475256,0.4464297262850442
1084,11,-59.7248659271001,4.816451178209579,0.5031409218648886,0.0004031944344127285,0.04826476336152981,0.48120418438529,0.4701278578187676
1085,11,-19.681962279543715,-1.5817706436178396,14.532933100739863,0.0,0.12887514453778967,0.38517475215045344,0.48595012704322205
1086,11,-56.96840469393237,3.13536342680613,1.1014151036778936,0.0,0.05143343104581717,0.4732986785149538,0.4752679822254465
1087,11,-18.906238054648632,-1.9032769258849598,12.77566558123254,0.0006464650843017863,0.12340120783669886,0.38216135457992045,0.4937909724990791
1088,11,-54.8112994266024,2.349976256247697,4.318478592828866,0.0,0.06339562686177042,0.46892333597881813,0.4676812799549254
1089,11,-48.45865539012743,0.5648927364584976,-2.328169684223602,0.0006565503192404466,0.04608337956522003,0.448706495301199,0.5045535748143405
1090,11,-61.487274852510055,4.263753430444058,2.6327763055937123,0.0,0.05298795540140602,0.48600899065732717,0.4610032282177155
