"Axis1","Axis2","Axis3","Axis4"
-18.4246637806021,4.89358322460864,3.83776513223389,1.29848656097316
-44.3005236417932,6.35079353008931,3.27937100214657,0.102014326175761
20.6866042385338,21.3568771800685,3.31342491751571,1.01963606319121
-0.908227383227999,-10.5636064849312,3.3513832329967,-5.24541349673469
-9.86693407722432,-15.0141931796423,-20.3575138399641,-11.3899647229313
18.0958347776958,25.6280714321133,-0.784708240748829,-0.226807803123594
-1.77803670097007,5.3641021356994,3.00361799243859,3.22682236444822
31.8465194674198,-38.7121094539426,11.5786234811113,-7.1101506445657
0.325272334924131,18.831300316415,0.687865375491317,3.13992295946393
-21.2572837720911,-4.60239918687389,1.55515491063617,2.9187643913711
39.8386915179943,3.12192946724876,-4.85536236425051,13.4556046770606
-21.5178894082627,10.3656137127344,1.71115324340346,-1.21001686553207
38.2748992144312,-8.32976734552669,9.13673420869741,-0.659339462146827
34.412602385643,16.8820292935494,3.66306924407337,-0.0595702586696747
-32.3419652308279,-4.46336137162557,0.922412895028166,-3.37006525943536
-34.4725319763485,-1.66673268095809,1.42476586701575,5.64157542258663
28.1018149456954,31.9908513378912,2.58645161626641,-4.6206732606704
-13.1692506054908,13.1021350800881,2.67691282411515,-0.215545970265062
33.1944390062779,-30.8680016975126,7.31351289002363,-1.14753344849781
3.70553696351637,-18.8255974580604,7.67958601635172,2.12976491924869
12.2993859617603,-15.5916230569073,-3.65428985580877,0.510914867831917
26.1980446120273,-31.8547037724646,9.05084122587479,3.66670536845387
22.4011685088244,-39.1347859411907,16.2130820105528,-3.61947674522133
-15.706955799776,5.69425879186367,-1.34852293348191,-1.11754662192953
3.51615370914848,-17.1310248959076,7.67885078177886,-1.4621478867459
2.25252906614673,-8.03812686348779,2.58606872676127,-4.03692838953853
-15.4322447484902,-8.7935804985707,-2.33440437335293,-2.9846342685579
-9.16647555090345,-12.291603625958,-13.7065780575547,5.46744316786417
10.0468079332399,-20.0240860030757,9.97626127916598,-6.24299520662951
24.1208357503994,-20.327568240203,2.97122002731249,-3.39385188587465
33.5378741865339,-35.9064182152867,14.8948873306397,-4.56733516825163
-8.23997877465362,-12.141663166394,-10.1357335486372,-5.0300531757174
-52.5787950153737,2.25284203467934,3.05509142939849,0.755443728436809
12.1904883449811,-10.6722932646444,1.7276703317781,-1.18261169861358
-26.5532765207048,5.36495475820862,0.281734455397941,-0.149329079743115
13.0931977587488,-30.4123678668671,9.34352013836167,-1.20901645265701
-10.84967380411,-8.25547563641334,-27.5406330464064,-16.4342665011045
-1.55530645275759,-11.2517736206441,1.39811690650964,1.70421867802958
-36.7565969271249,-0.720196558636905,3.88544543175945,-0.863626647584148
-56.694430178268,5.12113613762866,4.66345305870162,1.04352183052183
3.53062569995116,-11.1799940667334,-2.06055895878741,1.14347864830617
27.7074558925982,-17.7262606747494,-7.54676586429073,2.82253941302749
0.664740557934054,17.7364581749933,-6.3164210562864,-4.01241539800741
12.5236340206888,-25.6848856065493,3.72766453361086,1.78815343962078
-37.4853056058385,-3.48816914263535,-15.9572486890437,-9.07800220041888
-22.6650820767758,4.38189936845719,-1.38851117792225,-1.75147775651393
26.4567259831528,-12.0968191562578,-30.9959244674981,2.42323083391708
-16.2899143547609,3.51047659178488,1.72807813813041,1.5601492002396
37.3272644524859,10.1823487208729,-2.28188920342237,2.9220539239064
-11.0570989874109,-0.497271220392749,-18.8155194885845,-7.0884919029422
-62.090135895962,5.13742197113752,4.90316990339192,0.989098505037154
-8.22832407216556,-1.29323212797918,-9.4588487969798,-1.15945295722396
-47.1053953522947,1.94346915006874,-3.21380423791889,-3.43999079832542
-4.82450632140683,1.32590519570247,-4.48061295987138,3.40142255609751
-1.16566541472599,-11.7269254728335,-2.18699132422779,1.2687148010324
-37.6011326257236,5.89544598002998,1.59820940186398,1.60053596016631
-25.0171098872055,1.71825684030048,1.73807555487969,2.03152998229923
-61.3062931997485,3.34153986294142,2.12520565451775,-0.178948020230239
26.6528083276948,-32.0631403324027,5.88800105911187,2.57164340417065
29.453884880134,-33.6577415900457,3.4436143227248,13.254842578265
21.4617215070942,-30.2203832237579,-0.936714234743859,-2.04197649467034
-38.8750484782863,-1.53766095056733,0.229838407766993,1.9448133692328
15.1681240609514,-9.95169901337502,4.30475443932999,-2.01458682330973
-53.432905720639,5.28986318940278,3.51178856108917,0.836835450211798
1.49889218644693,-17.9528544010132,4.37425416366276,-2.14486287831102
-29.3898645120352,-2.80171065680694,-14.605543055945,-5.3212262838219
18.8637102606364,-30.4053958463998,0.319035485956038,-7.41043785641786
21.4010842674102,-15.0220292396857,2.48683475730552,4.68548614709835
25.9463445792757,-19.5237133984804,-25.0444636801611,33.6037180434982
-32.600524856931,5.13687684612417,3.50827351496057,1.51544375844045
26.3881920024864,-7.33945004000379,-4.63812337986286,1.54762937559691
30.2891445569108,-0.365183987224667,-5.55829771506101,-3.90345492749658
-11.8483297823842,6.33906275726466,-0.0142761374275461,2.1711991033517
-7.29404482096517,8.50023543291694,-5.49222020737873,10.0625746272428
-22.9673053747425,0.35520641423664,-2.80557660893509,-3.17195644203098
-2.18863029619683,-8.1531045326543,-1.02904696253417,2.68732961928903
35.9520843507663,27.8081551270769,-1.69205570742931,0.429709805188226
9.24652858535625,-9.61262969281139,-17.8661512462518,3.52166841918137
-49.8708293536446,7.041555101766,2.86277734719253,1.88205618902874
-8.03653840115634,16.3516492445491,0.245561580902893,-0.349186779200906
3.76951929462166,4.93378285780598,-0.403323658541386,3.60564976074947
-41.3764565531283,1.66145639545725,2.98140759418904,0.511879961204544
-24.2257030503693,-11.02973119538,2.44637531049189,2.62152271210133
-33.0608588588319,2.78072226034616,1.13935396619817,3.72163145741225
25.7709367413262,-22.4411675286604,1.28005045700423,0.546506573301768
37.8165940638793,-25.0205638987285,-4.42801902871575,-12.5017571028623
-41.2631047572584,-1.72092359917437,-6.14827949056018,-2.11203187458253
