archetype1,archetype2,archetype3,archetype4,site_id,patient_id
0.01340695491001731,0.010502667273587826,0.2890665695437114,0.6870238082726835,88,2
0.014037429708296882,0.004539440747421393,0.4050289179474956,0.5763942115967862,89,2
0.0076799385334547455,0.02723595355408361,0.30120590302819766,0.663878204884264,90,2
0.009605056517391622,0.017388207522941748,0.22243558022820364,0.7505711557314629,91,2
0.010649314114950511,0.03220724929039409,0.3481746816636192,0.6089687549310364,92,2
0.014326244733940492,0.007728695588535634,0.28375518643969283,0.6941898732378313,93,2
0.004310095201953132,0.023015157860852006,0.23129505012298862,0.7413796968142062,94,2
0.0050251278940512435,0.02831336275944201,0.36985866762811476,0.596802841718392,95,2
0.013186304225104304,0.014890574485574286,0.27242894372771087,0.6994941775616106,96,2
0.014357349302311386,0.012675039837297666,0.27192187885964936,0.7010457320007417,97,2
0.012354979522305647,0.046035366584781426,0.2937376731900299,0.647871980702883,98,2
0.0,0.07644019552696367,0.16205904976412533,0.761500754708911,99,2
0.014388997338020999,0.033757787478177016,0.448220170174802,0.5036330450090001,0,3
0.32982529418973877,0.5667822640379572,0.10339244177231333,0.0,1,3
0.03660675839270761,0.0,0.147136453033526,0.8162567885737666,2,3
0.006172616178989386,0.01541619673293466,0.527786477809961,0.45062470927811515,3,3
0.006332983099085059,0.005375640341158638,0.4027800074031847,0.5855113691565716,4,3
0.04505224187324978,0.08632654883260134,0.24966461303239845,0.6189565962617505,5,3
0.013130585538435213,0.009014812577853899,0.3521365872863695,0.6257180145973416,6,3
0.031540516367018434,0.3400086317063603,0.03845164974450516,0.5899992021821161,7,3
0.14049885940661302,0.09973829657402859,0.1942983268619935,0.565464517157365,8,3
0.014797653355374184,0.0,0.5124499107600273,0.47275243588459864,9,3
0.012515473411360405,0.00789983220060698,0.47846814483809397,0.5011165495499387,10,3
0.009970645998713615,0.04776701316156745,0.29491002218254486,0.647352318657174,11,3
0.05393941872427118,0.13715879319434102,0.3343518160831537,0.4745499719982342,12,3
0.08146444695978779,0.21679876013735305,0.0,0.7017367929028714,13,3
0.00917561490664854,0.022676862349698287,0.2591903926410203,0.7089571301026331,14,3
0.021768609872519294,0.0736519561119185,0.2522868039954812,0.6522926300200811,15,3
0.0,0.10626228010376249,0.10289384225123797,0.7908438776450014,16,3
0.0,0.007715743949369027,0.2575288477289956,0.7347554083216359,17,3
0.004358185447620661,0.015294459458591071,0.47334105379036123,0.5070063013034269,18,3
0.022639431497918968,0.047771630500853764,0.10916158607277222,0.8204273519284551,19,3
0.2107744497946031,0.3613200005411168,0.0,0.42790554966428573,20,3
0.18184916102569287,0.4527455358232261,0.03179139893414304,0.333613904216938,21,3
0.03581101354860623,0.09271362693562271,0.19604711944781222,0.6754282400679589,22,3
0.02497974233809376,0.12685664056298532,0.22573690893318293,0.6224267081657379,23,3
0.04639386842354236,0.11907057211745377,0.5404559137853256,0.2940796456736783,24,3
0.0108776296203448,0.005068909104294632,0.6304679512503882,0.3535855100249725,25,3
0.04737673955407406,0.09090744555399745,0.2110952112391923,0.6506206036527361,26,3
0.05123018400810504,0.11977225019568499,0.25332353401769786,0.5756740317785122,27,3
0.027339747958481143,0.061458442865019856,0.4596512967101558,0.45155051246634326,28,3
0.01725962457935982,0.2256213580177359,0.0,0.7571190174029183,29,3
0.04289492863691642,0.0,0.5854483567170728,0.3716567146460117,30,3
0.030377907384549575,0.06802349680861253,0.3244763804796388,0.577122215327199,31,3
0.007663318737778555,0.002179619782601717,0.4615423622503092,0.5286146992293105,32,3
0.0023138121202675283,0.0820169590307934,0.3209982563903386,0.5946709724586006,33,3
0.06702852711313848,0.03252946610164024,0.05548227146603921,0.844959735319182,34,3
0.018717316765377346,0.0,0.41730954941931936,0.5639731338153035,35,3
0.16527327394826297,0.3634403641476408,0.0,0.4712863619040992,36,3
0.014171880352109771,0.0582973327771574,0.47875966507338624,0.4487711217973465,37,3
0.003313353314790207,0.09766130665676553,0.25697085677495907,0.6420544832534851,38,3
0.03661711502100072,0.0,0.44839677672645756,0.514986108252542,39,3
0.06157678209903804,0.1600159871780732,0.0,0.7784072307228951,40,3
0.016929626154888962,0.022993409565618916,0.3478090318172942,0.6122679324621979,41,3
0.04981858085923986,0.14078393217109408,0.2309918105166837,0.5784056764529825,42,3
0.022589845263405253,0.0,0.2000725381807017,0.7773376165558944,43,3
0.022606493545137857,0.0,0.2548078513340928,0.7225856551207703,44,3
0.016271652933888818,0.004106006671742874,0.6162178490869917,0.36340449130737656,45,3
0.008455136788793036,0.04615472336027046,0.5431021205377997,0.4022880193131366,46,3
0.01745597889818791,0.023032659039680752,0.5462703883891823,0.4132409736729491,47,3
0.028010173552420522,0.017848761468694026,0.41478684839180585,0.5393542165870797,48,3
0.018674078854727,0.07722943811453746,0.2878879951413401,0.6162084878893955,49,3
0.0,0.05149204403460352,0.22442607748560187,0.7240818784797945,50,3
0.023755110918026623,0.029664915801664197,0.4461987503448228,0.5003812229354864,51,3
0.011604465112104044,0.0,0.5170033714090493,0.47139216347884666,52,3
0.024552276355421305,0.0,0.08396080336905061,0.8914869202755283,53,3
0.029168590244548685,0.03753961608931732,0.3810593441850619,0.552232449481072,54,3
0.005547059378601593,0.06393659529582338,0.6170664094005294,0.31344993592504566,55,3
0.026519747079727495,0.006677780763577465,0.28548674083149334,0.6813157313252017,56,3
0.07385035499193177,0.055900089350561864,0.423067684487659,0.44718187116984726,57,3
0.020381978994839116,0.007729195973399261,0.20406219483326815,0.7678266301984937,58,3
0.050600946012313686,0.0823201231452496,0.10020110290181466,0.7668778279406222,59,3
0.009381858610362795,0.05339139672470983,0.2914040552500759,0.6458226894148517,60,3
0.02448722263438206,0.05885838140001054,0.46318569415130784,0.45346870181429966,61,3
0.012822498010134548,0.04439219622690995,0.5094442116788063,0.43334109408414934,62,3
0.015648910780507876,0.09982112697023715,0.427533217503318,0.456996744745937,63,3
0.00985712034122423,0.06618909253149907,0.4954385368869237,0.42851525024035303,64,3
0.2534368089925178,0.30144688376111584,0.02999204009866038,0.41512426714770606,65,3
0.04446115037409451,0.27540153843304466,0.19417813265370137,0.4859591785391595,66,3
0.002762814059142165,0.018014340660832098,0.5441157594415558,0.43510708583846996,67,3
0.0,0.13211294200402854,0.0,0.8678870579959825,68,3
0.010427040904156444,0.12779425269928288,0.20608385648180064,0.65569484991476,69,3
0.24183452201184866,0.3583064022221004,0.0,0.39985907576605434,70,3
0.06331562094078863,0.12799017751855687,0.004673015378603858,0.8040211861620505,71,3
0.023750907351629262,0.005167366805136455,0.5140699490384232,0.45701177680481125,72,3
0.010859430437112483,0.0,0.4687475289935106,0.5203930405693775,73,3
0.025539544913720142,0.16099265536189297,0.13573584281429865,0.6777319569100883,74,3
0.012548467241105435,0.008750682382842627,0.5548192251860852,0.4238816251899667,75,3
0.1564648147580613,0.3037659365147147,0.0,0.5397692487272341,76,3
0.06401599437386508,0.0019824219285148876,0.4345119289264949,0.4994896547711252,77,3
0.00802826416455776,0.007262215669708667,0.5405792909857492,0.44413022917998457,78,3
0.0,0.21909331222594805,0.13288717393133068,0.6480195138427232,79,3
0.0369193572596108,0.022627180609037515,0.28161193282527086,0.6588415293060809,80,3
0.009232428775507031,0.0025276888652143756,0.6479994705810118,0.3402404117782668,81,3
0.04869550680701697,0.05931856585600043,0.42121114194869397,0.47077478538828865,82,3
0.07369181510535155,0.16015078848017258,0.0,0.7661573964144801,83,3
0.0069490401593539225,0.07735118009564311,0.19964803277980384,0.716051746965199,84,3
0.003921531858517576,0.014819310771757167,0.6153856416311401,0.3658735157385852,85,3
0.034980806705279595,0.33737653686020147,0.1354221080436602,0.4922205483908586,86,3
0.04190768546565681,0.2805039274457665,0.16537011038991278,0.5122182766986639,87,3
0.0,0.1956509345976445,0.1576286749149592,0.6467203904873967,88,3
0.008864121010077011,0.0019010928537163414,0.7177948902135414,0.2714398959226652,89,3
0.008149025728536218,0.02277457635270925,0.5006151620141976,0.4684612359045569,90,3
0.05490993244159396,0.30933603342534527,0.016930731599646573,0.6188233025334142,91,3
0.08769997725041076,0.2569546408684698,0.08375628104952539,0.5715891008315942,92,3
0.1384074988673019,0.3127509354611458,0.005655768812938963,0.5431857968586133,93,3
0.028219199396508157,0.06496451555293938,0.28515733440663704,0.6216589506439155,94,3
0.025117010023460843,0.09168222077814489,0.46627026756938295,0.41693050162901124,95,3
0.07094481076420034,0.21624610683959283,0.016409059311708957,0.6964000230844979,96,3
0.023648231992072777,0.04765374552075776,0.28524344163520216,0.6434545808519673,97,3
0.011815958593968064,0.0,0.5214383969756587,0.4667456444303735,98,3
0.017830779704026394,0.0,0.27203460340452335,0.7101346168914519,99,3
0.04851237686426986,0.32146339825704495,0.007457372884797968,0.6225668519938874,0,4
0.0059201604218962756,0.1261743674567395,0.021720801650025014,0.8461846704713392,1,4
0.0,0.10882205823728734,0.0,0.8911779417627176,2,4
0.15962860902375733,0.3558076681574907,0.012943243378411823,0.47162047944034036,3,4
0.04939910089218927,0.22699080094014432,0.04155880677209319,0.6820512913955734,4,4
0.02037350079531736,0.008334702737894464,0.38341788496720286,0.5878739114995855,5,4
0.062124541400954275,0.19718745145890834,0.21044003333528633,0.5302479738048511,6,4
0.05701477248144292,0.09721164684534528,0.0,0.8457735806732136,7,4
0.007142726361022404,0.007787610562788949,0.6249642959108898,0.36010536716529884,8,4
0.02072982562050917,0.05346317846326472,0.0,0.9258069959162323,9,4
0.0033079859488313913,0.016822324963316582,0.8587018109469428,0.12116787814090926,10,4
0.02901957639055193,0.06058760569591301,0.40598335342170977,0.5044094644918253,11,4
0.023462931761423587,0.007911771622058476,0.6518899857043747,0.3167353109121432,12,4
0.12428348852232998,0.14238992033841266,0.0,0.7333265911392673,13,4
0.040982002659505655,0.12019656563281596,0.1254297295214343,0.713391702186244,14,4
0.018487316588365124,0.0,0.3330325569122025,0.6484801264994332,15,4
0.026199487744301163,0.018269920666749474,0.2599473339991482,0.6955832575898012,16,4
0.04791272056216966,0.11376941436195641,0.0,0.8383178650758777,17,4
0.06341101638417686,0.1141072574134125,0.0,0.822481726202413,18,4
0.03380428262714052,0.13394818923708507,0.0,0.8322475281357834,19,4
0.018933550747541016,0.019694186154968606,0.2739941699520577,0.6873780931454326,20,4
0.12984443388875946,0.2769077476508139,0.006999566986101166,0.5862482514743255,21,4
0.10587579791733381,0.21653404247286015,0.0,0.677590159609811,22,4
0.2230362105308997,0.48706828573609134,0.0,0.2898955037330095,23,4
0.2631847274507884,0.4634948065329125,0.010426482698852938,0.26289398331744623,24,4
0.020297382909540407,0.022368560920813973,0.0,0.9573340561696494,25,4
0.018394961235114315,0.004568431923593458,0.3653873301606514,0.6116492766806408,26,4
0.03291122814263597,0.06722803406889807,0.2593693794284021,0.6404913583600638,27,4
0.005299106827394019,0.019520579494964517,0.7886455947331367,0.18653471894450468,28,4
0.013680060114922319,0.0,0.5398394386134409,0.4464805012716375,29,4
0.2156709364722052,0.1568380760957178,0.023826907900187256,0.6036640795318899,30,4
0.008710580995960521,0.0003036910639008418,0.7111705034991919,0.2798152244409469,31,4
0.0632593488540118,0.18880937865854894,0.07800884107439816,0.6699224314130411,32,4
0.27620077821400746,0.4102031696389028,0.0012292731870165898,0.3123667789600731,33,4
0.0,0.12871655358437084,0.0,0.8712834464156325,34,4
0.01665723415370237,0.0,0.26910212385822097,0.7142406419880778,35,4
0.03383467646527864,0.013420760546917921,0.240893034139748,0.7118515288480554,36,4
0.0019972750471324674,0.017127960684725167,0.9540457678755802,0.02682899639256245,37,4
0.27213358793715603,0.3822371970898815,0.0032881883985795236,0.34234102657438303,38,4
0.005637367448345142,0.05751065137441823,0.4105870148952759,0.5262649662819608,39,4
0.08353301923181622,0.06901128517898218,0.0,0.8474556955892072,40,4
0.025128285709682955,0.05786039195590476,0.4501090608837885,0.4669022614506237,41,4
0.07997499823672437,0.1869504823440948,0.0,0.7330745194191899,42,4
0.0,0.08909573151307693,0.0,0.9109042684869295,43,4
0.010440112886224392,0.0,0.0,0.9895598871137786,44,4
0.03335977942304732,0.000845025933215503,0.0,0.9657951946437399,45,4
0.11792474574885264,0.25980126867489983,0.036807359732730936,0.5854666258435165,46,4
0.0894248468635065,0.11748889105113328,0.012956866170860991,0.7801293959144991,47,4
0.014907945135059207,0.0,0.46684052645835916,0.5182515284065817,48,4
0.19406994929979862,0.420984470341047,0.0,0.38494558035915827,49,4
0.003056042781119638,0.08590604011716682,0.0,0.9110379171017273,50,4
0.14061470870567944,0.4084911738345242,0.0,0.45089411745979946,51,4
0.003367865068193287,0.039156940693965504,0.6746683933687466,0.28280680086909454,52,4
0.006158106749907632,0.04028075060694532,0.7201787748134546,0.23338236782969232,53,4
0.15035468637864188,0.4170694716019516,0.0,0.43257584201941157,54,4
0.010411962322143798,0.006353195734443414,0.6358164121141845,0.34741842982922855,55,4
0.019248254158367537,0.0,0.0,0.980751745841639,56,4
0.08246967883776024,0.12208751591729523,0.0,0.7954428052449527,57,4
0.002366910204001894,0.30635172756270684,0.0,0.6912813622332991,58,4
0.0,0.0,1.0000000000000604,0.0,59,4
