"","CD8.T","Other.immune","DC...Mono","CD3.T","B","NK","Keratin.positive.tumor","Tumor","CD4.T","Mesenchymal.like","Macrophages","Endothelial","Tregs","DC","Mono...Neu","Neutrophils","bb"
"175",0.106267048354019,0.179914450169243,0,0,0,0,0,0,0,0.307807721271573,0.0449116898645793,0,0,0,0,0.361099090340585,"bb4"
"176",0,0.296627893696093,0,0,0,0,0,0,0,0.676097458036044,0.0272746482678625,0,0,0,0,0,"bb4"
"177",0,0.282978887358496,0,0,0,0,0,0,0,0.717021112641504,0,0,0,0,0,0,"bb4"
"178",0,0.293357636950588,0.0649870842171057,0.0215196162219645,0,0,0.0211634451646865,0,0,0.273117600176226,0.230353646964278,0.0244219288796835,0,0,0.0710790414254685,0,"bb4"
"179",0.112024954223368,0.294740382973425,0,0,0,0,0,0,0,0.443297943169967,0.0229189238844226,0.0582384334633931,0,0,0.0199012143057015,0.0488781479797231,"bb4"
"180",0.19550667615692,0.3225232790203,0,0,0,0,0,0,0,0.411831399650627,0.053670710353443,0,0,0,0,0.01646793481871,"bb4"
"181",0.0700191870996442,0.378759097102174,0,0,0,0,0.0323122685100878,0,0,0.518909447288094,0,0,0,0,0,0,"bb4"
"182",0,0.195631563625388,0.075385397604816,0,0,0,0.0222595073754108,0,0,0.544485092119968,0.162238439274417,0,0,0,0,0,"bb4"
"183",0.0852074541581178,0.101598307406478,0,0.0229791170435805,0,0,0.0232603570839051,0,0,0.594344652680991,0.0679723231274974,0.0213855570898163,0,0,0.0832522314096138,0,"bb4"
"184",0.0465656079603917,0.214391813104975,0,0,0,0,0.128179945980588,0,0,0.350326882322375,0.260535750631671,0,0,0,0,0,"bb4"
"185",0.174728309266344,0.303447334228844,0,0,0,0,0,0,0,0.521824356504812,0,0,0,0,0,0,"bb4"
"186",0.173009166498784,0.337656533203906,0,0,0,0,0,0,0,0.427480031335434,0.035567558647676,0,0,0,0.0262867103142007,0,"bb4"
"187",0.0591544070991187,0.238971314044781,0.0518564817994762,0.0142069298057593,0,0,0.0816304142333612,0,0,0.18486762004895,0.272750041461513,0,0,0,0.0375062903382028,0.059056501168837,"bb4"
"188",0.0100397509829116,0.178929458296859,0.0321312301763637,0.0112299085181437,0,0,0.137670230015588,0,0,0.416385581058319,0.197200960756643,0.0164128801951716,0,0,0,0,"bb4"
"189",0.0299332144355837,0.0311858641508664,0.0341729564071509,0.0370534027376461,0,0,0.0751737453635446,0.0289980083985954,0.0384371005442521,0.417100861747088,0.307944846215273,0,0,0,0,0,"bb4"
"190",0.154384148574709,0.0866980993355858,0.0482372676084879,0.00884193001684179,0,0,0.0361505595150648,0,0.00970511938239112,0.572291058102296,0.0836918174646234,0,0,0,0,0,"bb4"
"191",0.135880724201098,0.132669065655378,0,0,0,0,0,0,0,0.562542028542374,0.1074726177594,0,0,0,0,0.0614355638417492,"bb4"
"192",0.0210119060421219,0.0426198713249564,0.00684339745541728,0.0602564326796553,0,0,0.00854909783227143,0,0.0219547443871359,0.51589052622523,0.315409732417991,0,0,0,0,0.00746429163522071,"bb4"
"193",0.0310260634964722,0.179105347526475,0,0.0132560088791616,0,0.0105958156902679,0,0,0.0968206081492158,0.382747080351681,0.26002306415344,0.0264260117532862,0,0,0,0,"bb4"
"194",0.0846047720892027,0.0827804490116181,0.0301046829769466,0.080697631491369,0,0,0,0,0.0302525831637688,0.395940483140392,0.283631314225172,0.0119880839015308,0,0,0,0,"bb4"
"195",0,0.214156094884446,0.0640944926643625,0,0,0,0.0530840321910279,0,0,0.3363628992556,0.100775170235892,0.231527310768672,0,0,0,0,"bb4"
"196",0.0852675082568169,0.0461796666006785,0.0447621224278852,0.0495332565864865,0,0,0.0356303035483877,0,0.0459617492784671,0.163195654239793,0.523395364038222,0.00607437502326244,0,0,0,0,"bb4"
"197",0,0.0767887353103474,0.162535133091779,0.0154548948736179,0,0,0,0,0,0.710452916613736,0.0347683201105195,0,0,0,0,0,"bb4"
"198",0.175363506363263,0.0441706954263896,0,0.0927534194392159,0,0,0.0485641202202237,0,0,0.594136463689712,0.0450117948611959,0,0,0,0,0,"bb4"
"199",0,0.066598106632624,0.0721804116233413,0.0403988369673935,0,0,0,0,0,0.672745268998317,0.0164241926228906,0,0,0,0,0.131653183155434,"bb4"
"200",0.0601783272744152,0.0558392667840791,0,0.0596661520531934,0,0,0.0653711893251677,0,0.0190162422045658,0.432041663274931,0.178879299435527,0.0175091737994837,0,0,0.0443960606871228,0.0671026251615143,"bb4"
"201",0.118592083234007,0.0570245563278775,0.061128138209399,0.0324094371763849,0,0,0.0714406739218467,0,0.0374055741192908,0.4007474783324,0.212087531315914,0,0,0,0.00916452736287911,0,"bb4"
"202",0.0564806579722802,0.21636131367695,0,0.0108649669759891,0,0.0269550439891696,0,0,0.0552471756508066,0.365500634939054,0.258191723801005,0.0103984829947453,0,0,0,0,"bb4"
"203",0.203142412072407,0.119302102014855,0.084886909843446,0,0,0,0.0153061066312816,0,0,0.451356234102571,0,0.0322509501781781,0,0,0,0.0937552851572613,"bb4"
"204",0.13802228288168,0.158138052709382,0,0.0180202366795442,0,0,0,0,0.0369441057974358,0.595479891694214,0.0533954302377444,0,0,0,0,0,"bb4"
"205",0.045261426773057,0.0335431400305808,0,0.0119323625835661,0,0,0.0223065799473896,0,0,0.506602680764178,0.354843209512977,0.0255106003882518,0,0,0,0,"bb4"
"206",0.122443750918394,0,0,0,0,0,0.0337937123482875,0,0,0.675263742352891,0.0251655965145892,0.143333197865838,0,0,0,0,"bb4"
"207",0.155000653069294,0.199821422368689,0,0.0398068701538013,0,0,0,0,0.0149296034638051,0.501214778261953,0.0609180600683543,0,0,0,0.0105842916243665,0.0177243209897368,"bb4"
"208",0.0285876615557794,0.053909088654347,0.0910083992152032,0,0,0,0.125661360159896,0,0,0.549834917165741,0.150998573249032,0,0,0,0,0,"bb4"
"209",0.165662112782483,0.00961686395130693,0.0229942206513845,0.0414031306553372,0,0,0,0,0,0.371373759798306,0.316352336722031,0,0,0.0725975754391514,0,0,"bb4"
"210",0.106976404011398,0,0.0335397704966239,0.0120340436630309,0,0,0,0,0,0.741989318292091,0.0754206599404934,0.0300398035963628,0,0,0,0,"bb4"
"211",0.110763841573102,0.207001947127182,0,0.127748646533072,0,0,0.0167826987567665,0,0,0.537702866009877,0,0,0,0,0,0,"bb4"
"212",0.211880345152627,0.0695605264014848,0.0392833169186902,0.0535295941774546,0,0,0,0,0,0.489292942077927,0.115541211973795,0,0,0,0,0.0209120632980211,"bb4"
"213",0.0520809093456022,0.0313446807864471,0,0,0,0,0.0679483518755166,0,0,0.691594239127245,0.121854758500378,0.0351770603648116,0,0,0,0,"bb4"
"214",0.0738955375515539,0.0354438997567686,0.0326827334363893,0.0668313809163886,0,0,0,0,0.0579253400254489,0.399656205030471,0.33356490328298,0,0,0,0,0,"bb4"
"215",0.142353533592182,0.0924073623305969,0.0516464868588843,0.0228994793619846,0,0,0.0760194435832244,0,0.0161045938584603,0.521286129594428,0.07728297082024,0,0,0,0,0,"bb4"
"216",0.0270844308319805,0.0444311545357866,0,0,0,0,0,0,0.144188034259268,0.438686568298915,0.269335116311187,0.0762746957628627,0,0,0,0,"bb4"
"217",0.0814814650179431,0,0.0594957927974606,0.0139706782644821,0,0,0.0582940831939424,0,0,0.705510465347096,0.0812475153790753,0,0,0,0,0,"bb4"
"218",0.137767487541881,0.0139745603105133,0.0560885227218449,0.0770818788620713,0,0,0,0,0.0543807744512639,0.316671585688423,0.344035190424003,0,0,0,0,0,"bb4"
"219",0.0283236939069505,0.0811877339455275,0,0.0170919454202543,0,0,0,0,0,0.603814181098955,0.224365349157688,0.0452170964706251,0,0,0,0,"bb4"
"220",0.0131084938946927,0.0344549515392553,0.0351676659592345,0.0527133522151919,0,0,0.0130174084977894,0,0.0290368788834234,0.550857444732323,0.20295320425683,0,0,0,0.0369899582221441,0.0317006417991154,"bb4"
"221",0.0998723924698273,0.0444348159454762,0,0.0213884907550045,0,0,0.0441843259300014,0.015069921529134,0,0.645277796916108,0.129772256454448,0,0,0,0,0,"bb4"
"222",0.056984300644938,0.0204882327384082,0.0894999173517341,0,0,0,0,0,0,0.720155534495729,0.112872014769191,0,0,0,0,0,"bb4"
"223",0.133646740997534,0.330639733236067,0,0.0257678013930304,0,0,0.0195864697703343,0,0.0571691633569927,0.245956134891237,0.0310091859828391,0.0991936961270792,0,0,0,0.0570310742448856,"bb4"
"224",0,0.148033246924567,0.0163719795913929,0.0557421476599106,0,0,0,0,0,0.656232872004828,0.0312051328519444,0,0,0,0,0.092414620967357,"bb4"
"225",0.115643847449281,0.167968879315774,0,0,0,0.0748673396758956,0.00850394445606823,0,0.00936042287656361,0.315563777043439,0.250768251390031,0.0217730431946308,0,0.0355504945983181,0,0,"bb4"
"226",0,0.0249294179951493,0,0,0,0,0,0,0,0.700183231979373,0.246798251666534,0.0280890983589436,0,0,0,0,"bb4"
"227",0.171371490913171,0,0.0194873916652956,0.0217078462828842,0,0,0.0648656143677901,0,0.0326784857980286,0.430881531357971,0.185968004297503,0.0622928744195216,0,0,0,0.0107467608978353,"bb4"
"228",0.0635106879175154,0.0682156598525256,0.0801074293932557,0.051705432037185,0,0,0.0313174560161601,0,0.0577205796352976,0.124825810339113,0.469952161147525,0.0526447836614223,0,0,0,0,"bb4"
"229",0.107106507035561,0,0,0.0662667043827939,0,0,0.135676876793157,0,0,0.554993744058219,0.13595616773027,0,0,0,0,0,"bb4"
"230",0.135760526570187,0.0548560033601801,0.0550901397866125,0,0,0,0,0,0,0.513281018611497,0.117269171720871,0.0172682503569406,0,0,0,0.106474889593712,"bb4"
"231",0.102250981984496,0.0751469132289373,0.0911586159002294,0.0685452356331388,0,0.00975938813405464,0.0652078514728815,0,0.0237529273600761,0.329433342039591,0.194199344523358,0,0,0,0.0405453997232377,0,"bb4"
"232",0.054930320176911,0.137668478836828,0,0,0,0,0,0,0.103065166872681,0.338370164985793,0.292326417164963,0.0736394519628241,0,0,0,0,"bb4"
"233",0.141542597555906,0.11245372360366,0.0423621921969058,0.0113061875122018,0,0,0.0298590979496817,0,0.0272272549467555,0.449044249247014,0.176312882643372,0,0,0,0,0.00989181434450239,"bb4"
"234",0.121649263616685,0.189639070242363,0.0655282240537749,0.0233089910638811,0,0,0.0458088017797769,0,0.0514273427953583,0.387676693632922,0.114961612815239,0,0,0,0,0,"bb4"
"235",0.188493734939281,0.0440033387058567,0.0208490278626111,0,0,0,0.0212504930551725,0,0,0.601294501452661,0.0361395725403204,0.087969331444098,0,0,0,0,"bb4"
"236",0.0710992194812714,0.150552556098279,0.0408870301523398,0.0906541260444078,0,0,0.0516862314708614,0.115536280060511,0.02602496181387,0.280692775855551,0.172866819022909,0,0,0,0,0,"bb4"
"237",0.0415430122094829,0.0975545451296757,0,0,0,0,0,0,0,0.682152744254417,0.0738137139897247,0.1049359844167,0,0,0,0,"bb4"
"238",0.123661528080955,0.0875581346849817,0,0.0488102808094432,0,0,0.00790182472324339,0.0456311380885753,0.0331542925685118,0.34101839624898,0.24926540944913,0,0,0,0,0.0629989953461796,"bb4"
"239",0,0,0,0,0,0,0,0,0,0.833932681261485,0.166067318738515,0,0,0,0,0,"bb4"
"240",0.127143622678054,0.336504296641399,0.0215044787274835,0.0936005672363931,0,0,0.015805301568523,0,0,0.0955694536605334,0.232638866000631,0.0518504248354396,0,0,0.0157569313322061,0.00962605731933817,"bb4"
"241",0.0165834550782874,0.491381330719736,0.0256679475552404,0.0355405688931409,0.10249435989504,0,0.0133236529732547,0,0.00339585212334722,0.0541630055535295,0.146084924215658,0.0511097949133508,0,0,0,0.0602551080794151,"bb4"
"242",0.0358245743046125,0.411872481560314,0.0539624591646335,0.0486925232431502,0.0748519182613186,0,0,0,0,0.230409057608148,0.127825853230411,0.00485666779735767,0,0,0,0.0117044648300541,"bb4"
"243",0.0456648347552863,0.408261977762177,0.0247774735706901,0.146376158989938,0.0382437629414963,0,0,0,0.0309901844207147,0.134406938548303,0.157502486133142,0.0137761828782534,0,0,0,0,"bb4"
"244",0.0773490265668088,0.390944253763811,0.0120576067872275,0.0362416695876185,0.0105185789234365,0,0,0,0.00863816774109598,0.167917050301986,0.190227300259911,0.0392333571936251,0,0,0.066872988874479,0,"bb4"
"245",0.045711875563629,0.332319344473333,0.0188654643061346,0.0247257130835632,0,0,0.00874342032268479,0,0.0171266577289279,0.270852087341267,0.188966006628137,0.0926894305523233,0,0,0,0,"bb4"
"246",0.0361142042472636,0.288310619648308,0.0738037658267971,0,0.00635796840398413,0,0.024675401619896,0,0,0.0404528798637607,0.488411569544525,0,0,0,0.041873590845465,0,"bb4"
"247",0.0586334116239238,0.306145606838211,0,0,0.00777897895235904,0,0,0,0,0.38379228912909,0.13137056581018,0.112279147646236,0,0,0,0,"bb4"
"248",0.0453079026605021,0.223394352127169,0.0422455311437085,0.0607655817715631,0.010424030941967,0,0,0,0.0276903245744425,0.126695701399933,0.366927201672184,0.0581384981029334,0,0,0.0165259405196008,0.0218849350859967,"bb4"
"249",0.0335703572330064,0.344070978754921,0,0.057896079449445,0.0806323493316198,0,0.00929134363596978,0,0,0.261085650122633,0.1545747296179,0.0293757849311444,0,0,0.0295027269233601,0,"bb4"
"250",0.0900826251836952,0.234255049575986,0.0277223221582088,0.0630881517868745,0.0273099556855103,0,0.0078518356100378,0,0.0483694329449834,0.157249080450316,0.292960440098253,0.0218641486235486,0,0,0.0292469578825861,0,"bb4"
"251",0.0550043179110835,0.467044491139533,0.0279914419533612,0.0662958188270268,0.0504160982889977,0,0,0,0,0.0865435661954804,0.128506664478767,0.038642240067296,0,0,0.0317515185008054,0.0478038426376492,"bb4"
"252",0.0554108034314412,0.288584039915002,0.00931860544990415,0.122619108699438,0,0,0,0,0.024153978874749,0.215756656543759,0.129052009649742,0.110791418743084,0,0,0.0443133786928811,0,"bb4"
"253",0.057178347925778,0.415824763940953,0.0383816318009786,0.131656406768363,0.0510631934012857,0,0,0,0.0235768754950137,0.106616137477573,0.151692506200059,0.0240101369899951,0,0,0,0,"bb4"
"254",0.0488273636812951,0.410943248040532,0.0264116642261542,0.0673167001347297,0.0389501073485908,0,0,0,0.049210887778541,0.0831127104586537,0.202932979677113,0.0722943386543909,0,0,0,0,"bb4"
"255",0.0780442756701096,0.29521572049536,0.0485379604299073,0.0854216948427016,0.00441474120856757,0,0,0,0,0.0455528155357579,0.352361840664383,0.033127346968165,0,0,0.019980108166454,0.0373434960185943,"bb4"
"256",0.0566713512849753,0.306338741198389,0.0463146196369681,0.0767324363882192,0.0554606849695096,0,0,0,0.00774419102107513,0.14695196688921,0.264422816624391,0.0393631919872624,0,0,0,0,"bb4"
"257",0.0340253295537995,0.37881396399247,0,0.0602221142299616,0,0,0,0,0.00983241077228349,0.252268401317272,0.172271126182766,0.0644487143477133,0,0,0.0233431898902906,0.00477474971344389,"bb4"
"258",0.0817067091309988,0.249669725437017,0.0359357224596765,0.0347944338216482,0.0385770188326056,0,0.00858813421999411,0,0.00540017220907758,0.158511145964208,0.307231340980574,0.0653900335024609,0,0,0.0141955634417396,0,"bb4"
"259",0.0559485116638239,0.52774433489836,0,0.033295730235261,0.0605527451633718,0,0,0,0.0134586662347226,0.130853677213405,0.136853890232697,0.0194465356349743,0,0,0.0130331361654041,0.00881277255797999,"bb4"
"260",0.0458382331461102,0.442092444437774,0.0504778249722115,0.0765557810688008,0.0207037355130427,0,0.0171478018875367,0,0,0.0740426620867279,0.253644163706941,0.0126111555056025,0,0,0.00688619767525242,0,"bb4"
"261",0.102321796456969,0.339761079234876,0.00978504510003044,0.0407677824739634,0.0119303098753377,0,0.0123464846755529,0,0.00435623004568778,0.103696378916925,0.334486434611098,0.0139866505881711,0,0,0.0265618080213894,0,"bb4"
"262",0.0699361939770506,0.315777128139997,0.0364378716025223,0.0836197736701111,0.0439926029514,0,0,0,0,0.0983650131344047,0.223402880912214,0.0460095175090342,0,0,0.0217990044658199,0.0606600136374459,"bb4"
"263",0.0449448656508761,0.181772754480747,0.0215777182693529,0.0457669692226823,0.0186973078176562,0,0,0,0.0269553888822097,0.441881449366376,0.0999166997929645,0.0725021131852829,0,0,0.0459847333318517,0,"bb4"
"264",0.0472565948573583,0.417219772407327,0.00716935620680158,0,0.021485207122296,0,0.0156107524029584,0,0.00751168108701167,0.199536271121894,0.15657240542206,0.127637959372292,0,0,0,0,"bb4"
"265",0.0522982746632435,0.358451355058687,0.00743786447876863,0.0286432747413585,0.00422741007586615,0,0,0,0,0.197762569349852,0.238505287016294,0.0574165097084368,0,0,0.0365345809518203,0.018722873955673,"bb4"
"266",0,0,0,0,0,0,0.0218300034371986,0,0.00608238403518538,0,0.813558115055982,0,0,0,0,0.158529497471635,"bb4"
"267",0.557406432561838,0,0,0,0,0,0,0,0,0,0.442593567438162,0,0,0,0,0,"bb4"
"268",0,0,0.0114652104071298,0.0143676378812563,0,0,0,0,0,0,0.59549357752802,0,0,0,0,0.378673574183594,"bb4"
"269",0,0,0,0.0259409241078423,0,0.10138292755383,0.0198385714662396,0,0.0188651985604248,0,0.758270390069511,0,0,0,0,0.075701988242152,"bb4"
"270",0.0120241215900904,0,0,0,0,0,0,0,0,0,0.747907949311853,0,0,0,0,0.240067929098057,"bb4"
"271",0,0,0,0,0,0,0,0,0,0,0.788010824191138,0,0,0,0,0.211989175808862,"bb4"
"272",0,0,0,0,0,0,0,0,0,0,0.898052343924721,0,0,0,0,0.101947656075279,"bb4"
"273",0.0141199967290776,0,0,0,0,0,0,0,0,0,0.755936600595986,0,0,0,0,0.229943402674937,"bb4"
"274",0,0,0.00880578729890194,0.0132622974444376,0,0,0.0155366226200586,0,0,0,0.556453093024907,0,0,0,0,0.405942199611695,"bb4"
"275",0,0,0.0047727755218687,0.00532921308142157,0,0,0,0,0,0,0.680154830765034,0,0,0,0,0.309743180631676,"bb4"
"276",0,0,0,0,0,0,0.0141945550926408,0,0,0,0.770404055149234,0,0,0,0,0.215401389758125,"bb4"
"277",0,0,0,0,0,0,0.00681427774990099,0,0,0,0.918464534944272,0,0,0,0,0.0747211873058271,"bb4"
"278",0.0540618878914835,0.0677878604941309,0,0,0.0783112254415791,0,0,0,0,0.172741270768093,0,0.627097755404714,0,0,0,0,"bb4"
"279",0,0.0182283868739143,0,0.0157341250492104,0.0387090597128413,0,0,0,0,0.269060753303702,0,0.212202242253908,0,0.355451325583945,0,0.0906141072224794,"bb4"
"280",0,0.0311939201317771,0.0239378668853954,0,0,0,0.128024007924151,0,0,0.608951378013915,0,0.207892827044762,0,0,0,0,"bb4"
"281",0.0724452270462564,0.214646630621734,0,0,0.048732716726877,0,0,0,0.0221810425221721,0.479530018336768,0,0.100505887956927,0,0.0502401232616904,0.0117183535275745,0,"bb4"
"282",0.0139062717091393,0.169636644233998,0.037888408708139,0.129962904332961,0,0,0.0318613355010764,0,0.0363075200742152,0.278574111058613,0.0683022283389414,0.182754088323295,0.00726995575755256,0.0132931059648919,0.0302434259971776,0,"bb4"
"283",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"bb4"
"284",0.0228205066999217,0.0423835748040455,0.013789993449625,0.0408610184537504,0.107326175502381,0.0282942369092813,0,0,0,0.104163896897698,0.0481800671206729,0.175718048510601,0,0.317830618776671,0,0.0986318628753527,"bb4"
"285",0,0.0854319991945286,0.0287170436645389,0.00867900820413717,0.0766918998189838,0,0.0255845485130681,0,0.0126475205366586,0.324496598596413,0,0.325637651339376,0,0.101374707450423,0.0107390226818729,0,"bb4"
"286",0.0702781785842809,0.0214681191327832,0.0108566379411635,0,0.051257329956069,0.0132824605408345,0.0285257327548885,0,0,0.340455596436957,0.0054562443547047,0.327884672329199,0,0.0886006984338523,0,0.0419343295352668,"bb4"
"287",0.112481812802541,0.174894808139674,0,0,0.100880782569548,0.0319999611305497,0,0,0,0.240092628700404,0,0.339650006657284,0,0,0,0,"bb4"
"288",0.0115224085555798,0.103605215565862,0,0,0.0517529823425542,0,0.00565005278825736,0,0,0.107096312094558,0,0.0514574251602423,0,0.656132991224467,0.0127826122684788,0,"bb4"
"289",0.0606896477213671,0.418979674149412,0.0870491822289522,0.0648621211381404,0.0458887475656221,0,0.0437820224325979,0,0.0107951113545411,0.112098283926648,0.0445867434138585,0,0,0,0.111268466068861,0,"bb4"
"290",0.0274769374404369,0.134591861051626,0.0312269330495396,0.134488006417271,0,0,0,0,0.072723322859232,0.419256490743082,0.0621956441207365,0,0,0,0.0768149627692435,0.041225841548832,"bb4"
"291",0.145426732960399,0,0.468103999512571,0,0,0,0,0,0,0.386469267527031,0,0,0,0,0,0,"bb4"
"292",0.054063727789742,0.0640649589780411,0.186795245682648,0,0.00962913416279923,0,0.00716874309750608,0,0.0783431883189799,0.130916202305612,0.379933094191828,0,0,0,0.0481251720919609,0.0409605333808827,"bb4"
"293",0.0168245615655077,0.31835683657153,0.0740886859487857,0.0244552025173475,0.032463947571503,0,0.00468324451401422,0.00459571151174861,0.0888782260249815,0.0774766336074729,0.266270097878869,0,0,0,0.0828969349389898,0.00900991734925028,"bb4"
"294",0.0225288379321428,0.170783731468772,0.017602782863236,0.0958792839261687,0.0165783559930395,0.0835884378408052,0,0.00848788223414268,0.0228889199492859,0.274746504301394,0.120953166348288,0,0,0,0.128384857687501,0.0375772394552254,"bb4"
"295",0.0251569773425548,0.136466223527595,0.107264774941591,0.0939577155495233,0.0681381003265048,0,0.00534041600948317,0,0.0713082709413799,0.204920290930159,0.138589115778201,0.0326337265488065,0,0,0.0731157628906035,0.043108625213599,"bb4"
"296",0.0177637602131881,0.0890571578614869,0.0454896309726488,0.0952522150655084,0.0280328386642365,0,0,0.0296075008919049,0.131768433382505,0.406702392733313,0.0780648623405658,0.0230712564894483,0,0,0.014429323925127,0.0407606274600681,"bb4"
"297",0.076230580396013,0.124106793325488,0.346244092669344,0,0.104297660450896,0,0,0,0.0403450064762965,0.180154600219261,0.128621266462702,0,0,0,0,0,"bb4"
"298",0.0308981092148497,0.51749404499512,0.0665578648554437,0.0245754797722941,0.0269059040335311,0,0,0,0.00809755673303197,0.108593466941808,0.0130189629065671,0.0815993995687487,0,0,0.0722034637602248,0.0500557472183807,"bb4"
"299",0.0169423627962772,0.427801956585443,0,0.0699112477185637,0,0,0,0.0268741215015822,0.0637857490303941,0.263163209615188,0,0,0,0,0.131521352752551,0,"bb4"
"300",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"bb4"
"301",0.0768021950723737,0.319743413069529,0.0799129440470395,0.0752471279779549,0.0252376058964143,0,0.0379449902065556,0,0.0179324604172417,0.0726782120605255,0.145546626067475,0,0,0,0.12295410902318,0.026000316161711,"bb4"
"302",0.035369587939224,0.140946394068159,0.0251904519743126,0.0781820407377457,0,0,0.0278552687540426,0,0,0.501085778776928,0.126955938405397,0.0342137302196002,0,0,0,0.0302008091245912,"bb4"
"303",0.0749281712604977,0.167742614422189,0.0122414209452842,0.199625529456354,0.00552628888793151,0,0.00744738506172696,0.0185202793188136,0.0475744955782583,0.276281234582237,0.0557926211207438,0,0,0,0.0808876001609717,0.0534323592049927,"bb4"
"304",0.0341276157004911,0.138016431517864,0.196932274377681,0.128337938665227,0.0327764008263969,0,0,0,0.0523801050668687,0.160021633448101,0.157717369100668,0,0,0,0.0525177917644644,0.0471724395322391,"bb4"
"305",0.117868573282685,0.234405318902925,0.203074419299729,0.0527591976512327,0.156087190075021,0,0,0,0,0.190379384056442,0.0454259167319662,0,0,0,0,0,"bb4"
"306",0.109293725315189,0.233047912627664,0.0329136425844162,0.104287665218894,0.0120665828324954,0,0,0,0.0371968910016565,0.293525859056792,0.0360564461857236,0,0,0,0.141611275177169,0,"bb4"
"307",0,0.243261397180156,0,0.0712341854627888,0,0,0,0,0,0.55476979169252,0.0366315095330719,0,0,0,0.0548736697542426,0.0392294463772208,"bb4"
"308",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bb4"
"309",0.0901967163627193,0.159892769897551,0.0647447695524079,0.0545250762241186,0,0,0.0270187925581306,0,0.0354357306226409,0.279735260865017,0.158174695731577,0,0,0,0.0991620830473512,0.0311141051384859,"bb4"
"310",0.0248508050660541,0.331734767075725,0,0.0605629605106776,0,0,0,0.0384353674871839,0,0.46662867988712,0.0605382422719884,0.00971724492294877,0,0,0,0.00753193277830273,"bb4"
"311",0.0432114713953905,0.277071795533945,0,0.0254027346999857,0,0,0.0114468442083039,0.0332737423048845,0,0.556377272452835,0.0449537614645906,0.0082623779400658,0,0,0,0,"bb4"
"312",0.0764845080758118,0.208537345441403,0.0762796505364887,0.147284706870594,0.0202943152374052,0,0.0335729293984254,0,0.00919612904458676,0.166834530389443,0.122392567934897,0,0,0,0.0836611990707242,0.0554621180002209,"bb4"
"313",0.117934909649063,0.323914551116901,0.0781739895101946,0.102209080670606,0,0,0,0,0.00931445023492511,0.0447195917649262,0.0757742231386016,0,0,0,0.236843779563937,0.0111154243508464,"bb4"
